name	rank	last_changed	profile_group	habitat	flying	diet
Solenopsis molesta	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Solenopsis picea	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Solenopsis pusillignis	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	detritivore

Solenopsis quinquecuspis	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Solenopsis richteri	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Solenopsis saevissima	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	carnivore

Solenopsis texana	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Solenopsis tridens	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Solenopsis weyrauchi	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Solenopsis xyloni	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	carnivore

Solpuga chelicornis	GenusAndSpecies	2025-05-01 23:11:52	Solifugae	soil	no	carnivore

Solpugema hostilis	GenusAndSpecies	2025-05-01 23:11:52	Solifugae	soil	no	carnivore

Solpugista hastata	GenusAndSpecies	2025-05-01 23:11:52	Solifugae	soil	no	carnivore

Solpugyla rufescens	GenusAndSpecies	2025-05-01 23:11:52	Solifugae	soil	no	carnivore

Somatochlora metallica	GenusAndSpecies	2025-05-01 23:11:52	Odonata	freshwater	yes	carnivore

Speleonectes atlantida	GenusAndSpecies	2025-05-01 23:11:52		soil	no	carnivore

Speleonectes benjamini	GenusAndSpecies	2025-05-01 23:11:52		soil	no	carnivore

Speleonectes epilimnius	GenusAndSpecies	2025-05-01 23:11:52		soil	no	carnivore

Speleonectes gironensis	GenusAndSpecies	2025-05-01 23:11:52		soil	no	carnivore

Speleonectes kakuki	GenusAndSpecies	2025-05-01 23:11:52		soil	no	carnivore

Speleonectes ondinae	GenusAndSpecies	2025-05-01 23:11:52		soil	no	carnivore

Speleonectes parabenjamini	GenusAndSpecies	2025-05-01 23:11:52		soil	no	herbivore

Speleonectes tanumekes	GenusAndSpecies	2025-05-01 23:11:52		soil	no	scavenger

Speleonectes tulumensis	GenusAndSpecies	2025-05-01 23:11:52		soil	no	herbivore

Sphex ichneumoneus	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	forest, grassland	no	herbivore

Sphingonotus caerulans	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	herbivore

Spilopsyllus cuniculi	GenusAndSpecies	2025-05-01 23:11:52	Siphonaptera	forest, grassland	no	parasite

Spirobolus bungii	GenusAndSpecies	2025-05-01 23:11:52	Diplopoda	forest	no	herbivore

Spirostreptus servatius	GenusAndSpecies	2025-05-01 23:11:52	Diplopoda	soil	no	detritivore

Spodoptera frugiperda	GenusAndSpecies	2025-05-01 23:11:52	Lepidoptera	forest, grassland	yes	herbivore

Spongovostox semitaeniatus	GenusAndSpecies	2025-05-01 23:11:52	Dermaptera	soil	no	omnivore

Stagmomantis carolina	GenusAndSpecies	2025-05-01 23:11:52	Mantodea	grassland	no	carnivore

Staphylinus erythropterus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	carnivore

Steatoda grossa	GenusAndSpecies	2025-05-01 23:11:52	Araneae	forest	no	carnivore

Steirodon careovirgulatum	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	herbivore

Stenchaetothrips biformis	GenusAndSpecies	2025-05-01 23:11:52	Thysanoptera	grassland	no	herbivore

Stenocorus meridianus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest	no	detritivore

Stenopogon inquinatus	GenusAndSpecies	2025-05-01 23:11:52	Diptera	grassland	yes	carnivore

Stenopsocus stigmaticus	GenusAndSpecies	2025-05-01 23:11:52	Psocodea	soil	yes	detritivore

Stenotus binotatus	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	forest, grassland	no	herbivore

Stethophyma grossum	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland, freshwater	no	herbivore

Stethorus punctillum	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest, grassland	no	carnivore

Stigmatogaster subterranea	GenusAndSpecies	2025-05-01 23:11:52	Chilopoda	forest, freshwater, soil	no	herbivore

Stigmatomma pallipes	GenusAndSpecies	2025-05-01 23:11:52		soil	no	carnivore

Stilpnochlora couloniana	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	forest	yes	herbivore

Stomoxys calcitrans	GenusAndSpecies	2025-05-01 23:11:52	Diptera	urban	yes	detritivore

Stomoxys niger	GenusAndSpecies	2025-05-01 23:11:52	Diptera	urban	yes	herbivore

Streptocephalus sealii	GenusAndSpecies	2025-05-01 23:11:52	Branchiopoda	freshwater	no	detritivore

Streptocephalus texanus	GenusAndSpecies	2025-05-01 23:11:52	Branchiopoda	freshwater	no	detritivore

Strigamia maritima	GenusAndSpecies	2025-05-01 23:11:52	Chilopoda	soil	no	carnivore

Stylifera arenicola	GenusAndSpecies	2025-05-01 23:11:52		marine, urban	no	detritivore

Stylifera cavernicola	GenusAndSpecies	2025-05-01 23:11:52		marine	no	detritivore

Stylifera gigantea	GenusAndSpecies	2025-05-01 23:11:52		marine	no	detritivore

Stylops aterrimus	GenusAndSpecies	2025-05-01 23:11:52	Strepsiptera	forest, grassland	no	parasite

Stylops melittae	GenusAndSpecies	2025-05-01 23:11:52	Strepsiptera	forest, grassland	no	parasite

Stylops ovinae	GenusAndSpecies	2025-05-01 23:11:52	Strepsiptera	forest, grassland	no	parasite

Stylops pacificus	GenusAndSpecies	2025-05-01 23:11:52	Strepsiptera	forest, grassland	no	parasite

Stylops thwaitesi	GenusAndSpecies	2025-05-01 23:11:52	Strepsiptera	forest, grassland	no	parasite

Superstitionia donensis	GenusAndSpecies	2025-05-01 23:11:52	Scorpiones	soil, desert	no	herbivore

Suwallia pallidula	GenusAndSpecies	2025-05-01 23:11:52	Plecoptera	freshwater	yes	detritivore

Sweltsa onkos	GenusAndSpecies	2025-05-01 23:11:52	Plecoptera	forest, freshwater	yes	detritivore

Sympetrum sanguineum	GenusAndSpecies	2025-05-01 23:11:52	Odonata	freshwater	yes	carnivore

Synoeca septentrionalis	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	forest, grassland, urban	yes	herbivore

Synsphyronus elegans	GenusAndSpecies	2025-05-01 23:11:52	Pseudoscorpiones	forest	no	carnivore

Syrphus ribesii	GenusAndSpecies	2025-05-01 23:11:52	Diptera	forest, grassland	yes	herbivore

Tabanus americanus	GenusAndSpecies	2025-05-01 23:11:52	Diptera	varied	yes	carnivore

Tabanus atratus	GenusAndSpecies	2025-05-01 23:11:52	Diptera	varied	yes	carnivore

Tabanus bovinus	GenusAndSpecies	2025-05-01 23:11:52	Diptera	varied	yes	carnivore

Tabanus lineola	GenusAndSpecies	2025-05-01 23:11:52	Diptera	varied	yes	carnivore

Tabanus molestus	GenusAndSpecies	2025-05-01 23:11:52	Diptera	varied	yes	parasite

Tabanus nigrovittatus	GenusAndSpecies	2025-05-01 23:11:52	Diptera	varied	yes	carnivore

Tabanus sudeticus	GenusAndSpecies	2025-05-01 23:11:52	Diptera	varied	yes	carnivore

Tachypodoiulus niger	GenusAndSpecies	2025-05-01 23:11:52	Diplopoda	soil	no	herbivore

Tachyporus hypnorum	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	carnivore

Taeniopteryx nebulosa	GenusAndSpecies	2025-05-01 23:11:52	Plecoptera	freshwater	yes	negavore

Taeniothrips simplex	GenusAndSpecies	2025-05-01 23:11:52	Thysanoptera	grassland	no	herbivore

Tagosodes orizicolus	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	grassland	no	herbivore

Tanna japonensis	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	soil	no	herbivore

Tapinauchenius violaceus	GenusAndSpecies	2025-05-01 23:11:52	Araneae	forest	no	carnivore

Tarabulida deserticola	GenusAndSpecies	2025-05-01 23:11:52	Solifugae	desert	no	carnivore

Tarachodula pantherina	GenusAndSpecies	2025-05-01 23:11:52	Mantodea	forest, grassland	no	carnivore

Telebasis salva	GenusAndSpecies	2025-05-01 23:11:52	Odonata	freshwater	yes	carnivore

Teleogryllus oceanicus	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	herbivore

Tenagogerris euphrosyne	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	carnivore

Tenodera sinensis	GenusAndSpecies	2025-05-01 23:11:52	Mantodea	grassland	no	carnivore

Tepa yerma	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	forest, grassland	no	herbivore

Termes panamaensis	GenusAndSpecies	2025-05-01 23:11:52	Blattodea	urban	no	herbivore

Tetracha carolina	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	carnivore

Tetragonula carbonaria	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	grassland	no	herbivore

Tetranychus urticae	GenusAndSpecies	2025-05-01 23:11:52	Trombidiformes	urban, grassland	no	herbivore

Tetrix subulata	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	carnivore

Tettigonia viridissima	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	omnivore

Thelyphonus caudatus	GenusAndSpecies	2025-05-01 23:11:52	Thelyphonida	soil	no	herbivore

Thelyphonus cervinus	GenusAndSpecies	2025-05-01 23:11:52	Thelyphonida	soil	no	carnivore

Thelyphonus doriae	GenusAndSpecies	2025-05-01 23:11:52	Thelyphonida	soil	no	carnivore

Thelyphonus feai	GenusAndSpecies	2025-05-01 23:11:52	Thelyphonida	soil	no	herbivore

Thelyphonus sepiaris	GenusAndSpecies	2025-05-01 23:11:52	Thelyphonida	soil	no	herbivore

Thelyphonus sumatranus	GenusAndSpecies	2025-05-01 23:11:52	Thelyphonida	soil	no	carnivore

Thelyphonus wayanadensis	GenusAndSpecies	2025-05-01 23:11:52	Thelyphonida	soil	no	carnivore

Theraphosa blondi	GenusAndSpecies	2025-05-01 23:11:52	Araneae	forest	no	carnivore

Therates labiata	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	carnivore

Thereuopoda longicornis	GenusAndSpecies	2025-05-01 23:11:52	Chilopoda	urban	no	carnivore

Thermobia aegyptiaca	GenusAndSpecies	2025-05-01 23:11:52	Zygentoma	soil	no	herbivore

Thermobia domestica	GenusAndSpecies	2025-05-01 23:11:52	Zygentoma	soil	no	herbivore

Thermobia terrestris	GenusAndSpecies	2025-05-01 23:11:52	Zygentoma	soil	no	herbivore

Thliboscelus hypericifolius	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	grassland	no	herbivore

Thorax porcellana	GenusAndSpecies	2025-05-01 23:11:52	Blattodea	urban	no	herbivore

Thrips imaginis	GenusAndSpecies	2025-05-01 23:11:52	Thysanoptera	grassland	yes	herbivore

Thrips palmi	GenusAndSpecies	2025-05-01 23:11:52	Thysanoptera	grassland	no	herbivore

Thrips tabaci	GenusAndSpecies	2025-05-01 23:11:52	Thysanoptera	grassland	no	herbivore

Thyanta custator	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	forest, grassland	yes	herbivore

Tityus serrulatus	GenusAndSpecies	2025-05-01 23:11:52	Scorpiones	desert	no	carnivore

Tomicus piniperda	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	grassland	no	parasite

Tomocerus minor	GenusAndSpecies	2025-05-01 23:11:52	Hexapoda	soil	no	herbivore

Toxorhynchites rutilus	GenusAndSpecies	2025-05-01 23:11:52	Diptera	freshwater, urban	no	carnivore

Toya propinqua	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	grassland	no	herbivore

Trachelipus rathkii	GenusAndSpecies	2025-05-01 23:11:52	Malacostraca	soil	no	herbivore

Trachyaretaon carmelae	GenusAndSpecies	2025-05-01 23:11:52	Phasmatodea	forest	no	herbivore

Tragocephala variegata	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest	no	detritivore

Tramea lacerata	GenusAndSpecies	2025-05-01 23:11:52	Odonata	freshwater	yes	carnivore

Trechus quadristriatus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	carnivore

Triaenodes bicolor	GenusAndSpecies	2025-05-01 23:11:52	Trichoptera	freshwater	yes	herbivore

Triatoma infestans	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	varied	no	parasite

Trichadenotecnum alexanderae	GenusAndSpecies	2025-05-01 23:11:52	Psocodea	soil	no	herbivore

Trichobaris trinotata	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	grassland	no	herbivore

Trichocorixa verticalis	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	freshwater	no	herbivore

Trichodectes canis	GenusAndSpecies	2025-05-01 23:11:52	Psocodea	forest, grassland	no	parasite

Trichoniscus pusillus	GenusAndSpecies	2025-05-01 23:11:52	Malacostraca	freshwater, soil	no	herbivore

Trichoplusia ni	GenusAndSpecies	2025-05-01 23:11:52	Lepidoptera	forest, grassland	yes	herbivore

Trichopsocus clarus	GenusAndSpecies	2025-05-01 23:11:52	Psocodea	forest	no	scavenger

Trichosia morio	GenusAndSpecies	2025-05-01 23:11:52	Diptera	varied	yes	herbivore

Tricorythodes minutus	GenusAndSpecies	2025-05-01 23:11:52	Ephemeroptera	freshwater	yes	negavore

Tridenchthonius africanus	GenusAndSpecies	2025-05-01 23:11:52	Pseudoscorpiones	soil	no	carnivore

Trigona spinipes	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	grassland	no	herbivore

Trigonidium cicindeloides	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	herbivore

Trigoniulus corallinus	GenusAndSpecies	2025-05-01 23:11:52	Diplopoda	soil	no	herbivore

Trimerotropis pallidipennis	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	yes	carnivore

Trinervitermes trinervoides	GenusAndSpecies	2025-05-01 23:11:52	Blattodea	urban	no	herbivore

Triops australiensis	GenusAndSpecies	2025-05-01 23:11:52	Branchiopoda	freshwater	no	omnivore

Triops baeticus	GenusAndSpecies	2025-05-01 23:11:52	Branchiopoda	freshwater	no	herbivore

Triops cancriformis	GenusAndSpecies	2025-05-01 23:11:52	Branchiopoda	freshwater	no	omnivore

Triops emeritensis	GenusAndSpecies	2025-05-01 23:11:52	Branchiopoda	freshwater	no	herbivore

Triops gadensis	GenusAndSpecies	2025-05-01 23:11:52	Branchiopoda	freshwater	no	detritivore

Triops granarius	GenusAndSpecies	2025-05-01 23:11:52	Branchiopoda	freshwater	no	omnivore

Triops iranicus	GenusAndSpecies	2025-05-01 23:11:52	Branchiopoda	desert, freshwater	no	carnivore

Triops longicaudatus	GenusAndSpecies	2025-05-01 23:11:52	Branchiopoda	freshwater	no	omnivore

Triops mauritanicus	GenusAndSpecies	2025-05-01 23:11:52	Branchiopoda	freshwater	no	detritivore

Triops newberryi	GenusAndSpecies	2025-05-01 23:11:52	Branchiopoda	desert, freshwater	no	omnivore

Triops numidicus	GenusAndSpecies	2025-05-01 23:11:52	Branchiopoda	desert, freshwater	no	detritivore

Triops schusteri	GenusAndSpecies	2025-05-01 23:11:52	Branchiopoda	freshwater	no	detritivore

Triops vicentinus	GenusAndSpecies	2025-05-01 23:11:52	Branchiopoda	freshwater	no	omnivore

Triozocera texana	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	grassland, desert	no	herbivore

Trithemis annulata	GenusAndSpecies	2025-05-01 23:11:52	Odonata	freshwater	yes	carnivore

Trogium pulsatorium	GenusAndSpecies	2025-05-01 23:11:52	Psocodea	forest	no	detritivore

Trypoxylon politum	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	forest, grassland	no	herbivore

Tunga penetrans	GenusAndSpecies	2025-05-01 23:11:52	Siphonaptera	forest, grassland	no	parasite

Tuxenentulus boedvarssoni	GenusAndSpecies	2025-05-01 23:11:52	Entognatha	soil	no	herbivore

Typhlocyba quercus	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	grassland	no	herbivore

Typopeltis cantonensis	GenusAndSpecies	2025-05-01 23:11:52	Thelyphonida	soil	no	carnivore

Typopeltis crucifer	GenusAndSpecies	2025-05-01 23:11:52	Thelyphonida	soil	no	carnivore

Typopeltis harmandi	GenusAndSpecies	2025-05-01 23:11:52	Thelyphonida	soil	no	carnivore

Typopeltis stimpsonii	GenusAndSpecies	2025-05-01 23:11:52	Thelyphonida	soil	no	carnivore

Typophyllum spurioculis	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	herbivore

Tyrophagus putrescentiae	GenusAndSpecies	2025-05-01 23:11:52		soil	no	detritivore

Uloborus glomosus	GenusAndSpecies	2025-05-01 23:11:52	Araneae	forest	no	carnivore

Unciger transsilvanicus	GenusAndSpecies	2025-05-01 23:11:52	Diplopoda	soil	no	herbivore

Unionicola crassipes	GenusAndSpecies	2025-05-01 23:11:52	Trombidiformes	freshwater	no	parasite

Unionicola foili	GenusAndSpecies	2025-05-01 23:11:52	Trombidiformes	freshwater	no	parasite

Uranotaenia sapphirina	GenusAndSpecies	2025-05-01 23:11:52	Diptera	freshwater, urban	no	parasite

Uroplectes lineatus	GenusAndSpecies	2025-05-01 23:11:52	Scorpiones	desert	no	carnivore

Utetheisa ornatrix	GenusAndSpecies	2025-05-01 23:11:52	Lepidoptera	forest, grassland	yes	herbivore

Valenzuela flavidus	GenusAndSpecies	2025-05-01 23:11:52	Psocodea	forest	no	herbivore

Vanessa cardui	GenusAndSpecies	2025-05-01 23:11:52	Lepidoptera	forest, grassland	yes	herbivore

Vargula tsujii	GenusAndSpecies	2025-05-01 23:11:52	Ostracoda	marine	no	scavenger

Varroa destructor	GenusAndSpecies	2025-05-01 23:11:52		soil	no	parasite

Velarifictorus aspersus	GenusAndSpecies	2025-05-01 23:11:52	Orthoptera	grassland	no	herbivore

Venezillo arizonicus	GenusAndSpecies	2025-05-01 23:11:52	Malacostraca	desert, freshwater, soil	no	herbivore

Verrucoentomon rafalskii	GenusAndSpecies	2025-05-01 23:11:52	Entognatha	soil	no	herbivore

Vespa mandarinia	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	forest, grassland, urban	yes	carnivore

Vespula germanica	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	forest, grassland, urban	yes	herbivore

Vestalenula molesta	GenusAndSpecies	2025-05-01 23:11:52	Ostracoda	freshwater	no	detritivore

Volucella zonaria	GenusAndSpecies	2025-05-01 23:11:52	Diptera	forest, grassland	yes	herbivore

Vostox brunneipennis	GenusAndSpecies	2025-05-01 23:11:52	Dermaptera	soil	no	detritivore

Willowsia buski	GenusAndSpecies	2025-05-01 23:11:52	Hexapoda	soil	no	herbivore

Withiidae spinatus	GenusAndSpecies	2025-05-01 23:11:52	Pseudoscorpiones	soil	no	herbivore

Wyeomyia smithii	GenusAndSpecies	2025-05-01 23:11:52	Diptera	freshwater, urban	no	parasite

Xantholinus linearis	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	carnivore

Xanthostigma xanthostigma	GenusAndSpecies	2025-05-01 23:11:52	Raphidioptera	forest	yes	carnivore

Xenopsylla cheopis	GenusAndSpecies	2025-05-01 23:11:52	Siphonaptera	forest, grassland	no	parasite

Xenos moutoni	GenusAndSpecies	2025-05-01 23:11:52	Strepsiptera	forest, grassland	no	parasite

Xenos peckii	GenusAndSpecies	2025-05-01 23:11:52	Strepsiptera	forest, grassland	no	parasite

Xenos vesparum	GenusAndSpecies	2025-05-01 23:11:52	Strepsiptera	forest, grassland	no	parasite

Xibalbanus cokei	GenusAndSpecies	2025-05-01 23:11:52		soil	no	detritivore

Xibalbanus cozumelensis	GenusAndSpecies	2025-05-01 23:11:52		soil	no	detritivore

Xibalbanus fuchscockburni	GenusAndSpecies	2025-05-01 23:11:52		soil	no	detritivore

Xibalbanus jamaicensis	GenusAndSpecies	2025-05-01 23:11:52		soil	no	herbivore

Xibalbanus palauensis	GenusAndSpecies	2025-05-01 23:11:52		soil	no	detritivore

Xibalbanus tulumensis	GenusAndSpecies	2025-05-01 23:11:52		soil	no	carnivore

Xylocopa virginica	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	grassland	no	herbivore

Xylota segnis	GenusAndSpecies	2025-05-01 23:11:52	Diptera	forest, grassland	yes	herbivore

Ylodes simulans	GenusAndSpecies	2025-05-01 23:11:52	Trichoptera	freshwater	yes	detritivore

Yoraperla brevis	GenusAndSpecies	2025-05-01 23:11:52	Plecoptera	freshwater, urban	yes	negavore

Yponomeuta padella	GenusAndSpecies	2025-05-01 23:11:52	Lepidoptera	forest, grassland	yes	parasite

Zelus annulosus	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	varied	no	carnivore

Zelus cervicalis	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	varied	no	carnivore

Zelus exsanguis	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	varied	no	carnivore

Zelus longipes	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	varied	no	carnivore

Zelus luridus	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	varied	no	carnivore

Zelus renardii	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	varied	no	carnivore

Zelus tetracanthus	GenusAndSpecies	2025-05-01 23:11:52	Hemiptera	varied	no	carnivore

Zerynthia polyxena	GenusAndSpecies	2025-05-01 23:11:52	Lepidoptera	forest, grassland	yes	herbivore

Zootermopsis angusticollis	GenusAndSpecies	2025-05-01 23:11:52	Blattodea	soil	no	herbivore

Zuma acuta	GenusAndSpecies	2025-05-01 23:11:52	Opiliones	soil	no	herbivore

Anoplolepis gracilipes	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	carnivore

Atta cephalotes	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Formica rufa	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	carnivore

Lasius niger	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Linepithema humile	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Monomorium pharaonis	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Myrmecocystus mexicanus	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Mystrium camillae	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	carnivore

Oecophylla smaragdina	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Pheidole megacephala	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	herbivore

Polyergus breviceps	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	parasite

Tapinoma melanocephalum	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	parasite

Tetramorium caespitum	GenusAndSpecies	2025-05-01 23:11:52	Hymenoptera	soil	no	carnivore

Centrolimnesia bondi	GenusAndSpecies	2025-05-01 23:11:52	Diptera	freshwater	yes	carnivore

Olla v-nigrum	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest, grassland	no	carnivore

Agrilus planipennis	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest	no	parasite

Alaus oculatus	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil, forest	no	herbivore

Aleochara bipustulata	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	carnivore

Brachinus crepitans	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	carnivore

Calopteron reticulatum	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest	no	carnivore

Cantharis livida	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	grassland	no	carnivore

Clytus arietis	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	forest	no	herbivore

Dynastes hercules	GenusAndSpecies	2025-05-01 23:11:52	Coleoptera	soil	no	herbivore
